"No.","Time","Source","Destination","Protocol","Length","Request in Frame","RF Channel","Opcode","Value","Handle","Info","Time.1","UUID"
"43","0.093077","host","controller","HCI_CMD","4","","","","","","Sent Read Local Supported Codecs","2021-06-07 12:08:16,872494",""
"44","0.094091","controller","host","HCI_EVT","15","","","","","","Rcvd Command Complete (Read Local Supported Codecs)","2021-06-07 12:08:16,873508",""
"45","0.095493","host","controller","HCI_CMD","4","","","","","","Sent LE Clear Resolving List","2021-06-07 12:08:16,874910",""
"46","0.097083","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Clear Resolving List)","2021-06-07 12:08:16,876500",""
"47","0.097325","host","controller","HCI_CMD","6","","","","","","Sent LE Set Resolvable Private Address Timeout","2021-06-07 12:08:16,876742",""
"48","0.098579","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Resolvable Private Address Timeout)","2021-06-07 12:08:16,877996",""
"49","0.098842","host","controller","HCI_CMD","5","","","","","","Sent Write Inquiry Mode","2021-06-07 12:08:16,878259",""
"50","0.103179","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Inquiry Mode)","2021-06-07 12:08:16,882596",""
"51","0.103499","host","controller","HCI_CMD","5","","","","","","Sent Write Page Scan Type","2021-06-07 12:08:16,882916",""
"52","0.104781","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Page Scan Type)","2021-06-07 12:08:16,884198",""
"53","0.105336","host","controller","HCI_CMD","5","","","","","","Sent Write Inquiry Scan Type","2021-06-07 12:08:16,884753",""
"54","0.106696","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Inquiry Scan Type)","2021-06-07 12:08:16,886113",""
"55","0.106957","host","controller","HCI_CMD","7","","","","","","Sent Write Class of Device","2021-06-07 12:08:16,886374",""
"56","0.108889","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Class of Device)","2021-06-07 12:08:16,888306",""
"57","0.109255","host","controller","HCI_CMD","6","","","","","","Sent Write Page Timeout","2021-06-07 12:08:16,888672",""
"58","0.111423","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Page Timeout)","2021-06-07 12:08:16,890840",""
"59","0.111710","host","controller","HCI_CMD","6","","","","","","Sent Write Default Link Policy Settings","2021-06-07 12:08:16,891127",""
"60","0.113219","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Default Link Policy Settings)","2021-06-07 12:08:16,892636",""
"61","0.113448","host","controller","HCI_CMD_BROADCOM","4","","","","","","Sent Broadcom LE Get Vendor Capabilities","2021-06-07 12:08:16,892865",""
"62","0.114301","controller","host","HCI_EVT_BROADCOM","21","","","","","","Rcvd Broadcom Command Complete (LE Get Vendor Capabilities)","2021-06-07 12:08:16,893718",""
"63","0.114562","host","controller","HCI_CMD","4","","","","","","Sent Read Local Name","2021-06-07 12:08:16,893979",""
"64","0.118105","controller","host","HCI_EVT","255","","","","","","Rcvd Command Complete (Read Local Name)","2021-06-07 12:08:16,897522",""
"65","0.124959","host","controller","HCI_CMD","252","","","","","","Sent Change Local Name","2021-06-07 12:08:16,904376",""
"66","0.128764","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Change Local Name)","2021-06-07 12:08:16,908181",""
"67","0.128985","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:16,908402",""
"68","0.130975","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:16,910392",""
"69","0.131316","host","controller","HCI_CMD","4","","","","","","Sent LE Rand","2021-06-07 12:08:16,910733",""
"70","0.132596","controller","host","HCI_EVT","15","","","","","","Rcvd Command Complete (LE Rand)","2021-06-07 12:08:16,912013",""
"71","0.132774","host","controller","HCI_CMD","43","","","","","","Sent LE Add Device to Resolving List","2021-06-07 12:08:16,912191",""
"72","0.134287","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Add Device to Resolving List)","2021-06-07 12:08:16,913704",""
"73","0.134695","host","controller","HCI_CMD","5","","","","","","Sent LE Set Address Resolution Enable","2021-06-07 12:08:16,914112",""
"74","0.136137","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Address Resolution Enable)","2021-06-07 12:08:16,915554",""
"75","0.136446","host","controller","HCI_CMD","5","","","","","","Sent LE Set Address Resolution Enable","2021-06-07 12:08:16,915863",""
"76","0.137446","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Address Resolution Enable)","2021-06-07 12:08:16,916863",""
"77","0.137730","host","controller","HCI_CMD","43","","","","","","Sent LE Add Device to Resolving List","2021-06-07 12:08:16,917147",""
"78","0.139478","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Add Device to Resolving List)","2021-06-07 12:08:16,918895",""
"79","0.139746","host","controller","HCI_CMD","5","","","","","","Sent LE Set Address Resolution Enable","2021-06-07 12:08:16,919163",""
"80","0.141151","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Address Resolution Enable)","2021-06-07 12:08:16,920568",""
"81","0.141395","host","controller","HCI_CMD","5","","","","","","Sent LE Set Address Resolution Enable","2021-06-07 12:08:16,920812",""
"82","0.142588","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Address Resolution Enable)","2021-06-07 12:08:16,922005",""
"83","0.142884","host","controller","HCI_CMD","43","","","","","","Sent LE Add Device to Resolving List","2021-06-07 12:08:16,922301",""
"84","0.146791","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Add Device to Resolving List)","2021-06-07 12:08:16,926208",""
"85","0.147173","host","controller","HCI_CMD","5","","","","","","Sent LE Set Address Resolution Enable","2021-06-07 12:08:16,926590",""
"86","0.148851","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Address Resolution Enable)","2021-06-07 12:08:16,928268",""
"87","0.149078","host","controller","HCI_CMD","10","","","","","","Sent LE Set Random Address","2021-06-07 12:08:16,928495",""
"88","0.150563","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Random Address)","2021-06-07 12:08:16,929980",""
"89","0.347752","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,127169",""
"90","0.352485","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,131902",""
"91","0.492873","host","controller","HCI_CMD","6","","","","","","Sent Write Voice Setting","2021-06-07 12:08:17,272290",""
"92","0.494092","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Voice Setting)","2021-06-07 12:08:17,273509",""
"93","0.494338","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,273755",""
"94","0.496813","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,276230",""
"95","0.497143","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,276560",""
"96","0.499503","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,278920",""
"97","0.568955","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,348372",""
"98","0.571530","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,350947",""
"99","0.571808","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,351225",""
"100","0.574206","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,353623",""
"101","0.641779","host","controller","HCI_CMD","8","","","","","","Sent Write Current IAC LAP","2021-06-07 12:08:17,421196",""
"102","0.643277","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Current IAC LAP)","2021-06-07 12:08:17,422694",""
"103","0.643431","host","controller","HCI_CMD","8","","","","","","Sent Write Inquiry Scan Activity","2021-06-07 12:08:17,422848",""
"104","0.644213","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Inquiry Scan Activity)","2021-06-07 12:08:17,423630",""
"105","0.644326","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:17,423743",""
"106","0.645155","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:17,424572",""
"107","0.645262","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:17,424679",""
"108","0.645890","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:17,425307",""
"109","0.646035","host","controller","HCI_CMD","8","","","","","","Sent Write Inquiry Scan Activity","2021-06-07 12:08:17,425452",""
"110","0.649650","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Inquiry Scan Activity)","2021-06-07 12:08:17,429067",""
"111","0.649911","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:17,429328",""
"112","0.653367","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:17,432784",""
"113","0.653558","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:17,432975",""
"114","0.654051","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:17,433468",""
"115","0.654468","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,433885",""
"116","0.656850","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,436267",""
"117","0.657001","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,436418",""
"118","0.659158","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,438575",""
"119","0.659356","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,438773",""
"120","0.661305","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,440722",""
"121","0.661449","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,440866",""
"122","0.663568","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,442985",""
"123","0.663720","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,443137",""
"124","0.665809","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,445226",""
"125","0.688583","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,468000",""
"126","0.690663","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,470080",""
"127","0.714145","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:17,493562",""
"128","0.716302","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:17,495719",""
"129","0.768745","host","controller","HCI_CMD","8","","","","","","Sent Write Inquiry Scan Activity","2021-06-07 12:08:17,548162",""
"130","0.771415","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Inquiry Scan Activity)","2021-06-07 12:08:17,550832",""
"131","0.771584","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:17,551001",""
"132","0.772532","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:17,551949",""
"133","0.772665","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:17,552082",""
"134","0.774669","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:17,554086",""
"135","0.924367","host","controller","HCI_CMD","8","","","","","","Sent Write Current IAC LAP","2021-06-07 12:08:17,703784",""
"136","0.926634","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Current IAC LAP)","2021-06-07 12:08:17,706051",""
"137","0.926778","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:17,706195",""
"138","0.927586","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:17,707003",""
"139","0.927705","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:17,707122",""
"140","0.928491","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:17,707908",""
"141","1.222860","host","controller","HCI_CMD_BROADCOM","6","","","","","","Sent Broadcom LE Advertising Filter[Malformed Packet]","2021-06-07 12:08:18,002277",""
"142","1.226392","controller","host","HCI_EVT_BROADCOM","9","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)[Malformed Packet]","2021-06-07 12:08:18,005809",""
"143","1.227838","host","controller","HCI_CMD_BROADCOM","13","","","","","","Sent Broadcom LE Advertising Filter","2021-06-07 12:08:18,007255",""
"144","1.229388","controller","host","HCI_EVT_BROADCOM","10","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)","2021-06-07 12:08:18,008805",""
"145","1.230179","host","controller","HCI_CMD_BROADCOM","22","","","","","","Sent Broadcom LE Advertising Filter","2021-06-07 12:08:18,009596",""
"146","1.231281","controller","host","HCI_EVT_BROADCOM","10","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)","2021-06-07 12:08:18,010698",""
"147","1.232698","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,012115",""
"148","1.233610","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,013027",""
"149","1.233750","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,013167",""
"150","1.234454","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,013871",""
"151","1.237580","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,016997",""
"152","1.240848","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,020265",""
"153","1.240995","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,020412",""
"154","1.242392","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,021809",""
"155","1.243086","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,022503",""
"156","1.244383","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,023800",""
"157","1.244556","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,023973",""
"158","1.245826","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,025243",""
"159","1.245959","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,025376",""
"160","1.246915","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,026332",""
"161","1.247096","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,026513",""
"162","1.248352","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,027769",""
"163","1.248483","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,027900",""
"164","1.249716","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,029133",""
"165","1.249868","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,029285",""
"166","1.251196","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,030613",""
"167","1.251352","host","controller","HCI_CMD","245","","","","","","Sent Write Extended Inquiry Response","2021-06-07 12:08:18,030769",""
"168","1.252940","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Extended Inquiry Response)","2021-06-07 12:08:18,032357",""
"169","1.284579","host","controller","HCI_CMD","8","","","","","","Sent Write Current IAC LAP","2021-06-07 12:08:18,063996",""
"170","1.286095","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Current IAC LAP)","2021-06-07 12:08:18,065512",""
"171","1.286240","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:18,065657",""
"172","1.286828","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:18,066245",""
"173","1.286941","host","controller","HCI_CMD","5","","","","","","Sent Write Scan Enable","2021-06-07 12:08:18,066358",""
